scraped_date,codigo,cotacao,data_cotacao,setor,subsetor,valor_mercado,valor_firma,numero_acoes,pl,lpa,pvp,vpa,pebit,marg_bruta,psr,marg_ebit,pativos,marg_liquida,p_cap_giro,ebit_ativo,p_ativ_circ_liq,roic,div_yield,roe,ev_ebitida,liquidez_corr,giro_ativos,div_br_patrim,cres_rec_5a,ativo,disponibilidades,ativo_circulante,div_bruta,div_liquida,patrimonio_liquido,receita_Liquida_12,receita_Liquida_3,ebit_12,ebit_3,lucro_liquido_12,lucro_liquido_3
2020-06-05 11:20:16.304060,DTEX3,12.72,2020-06-04 00:00:00,Madeira e Papel,Madeira,8799510000,10858300000,691785000,20.29,0.63,1.84,6.9,20.66,0.275,1.73,0.084,0.84,0.085,4.99,0.040999999999999995,4.38,0.05,0.028999999999999998,0.091,9.69,1.92,25.49,0.71,0.08199999999999999,10467300000,1329070000,3682530000,3387840000,2058760000,2058760000,5100760000,1161590000,425945000,148939000,425945000,148939000
2020-06-05 11:20:16.304060,ECOR3,13.57,2020-06-04 00:00:00,Transporte,Exploração de Rodovias,7581550000,14242100000,558699000,40.88,0.33,16.65,0.82,6.3,0.38,1.92,0.304,0.66,0.047,4.51,0.10400000000000001,0.87,0.128,0,0.40700000000000003,8.05,0.58,11.84,19.06,0.076,11542500000,2018540000,2327040000,8679110000,6660570000,6660570000,3952890000,1121650000,1202670000,315091000,1202670000,315091000
2020-06-05 11:20:16.304060,ELET3,29.32,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,46001100000,82153100000,1568930000,4.79,6.12,0.65,45.29,6.33,0.7440000000000001,1.63,0.257,0.26,0.344,2.54,0.040999999999999995,0.71,0.045,0,0.135,9.02,1.74,11.31,0.73,0.11199999999999999,178688000000,15573900000,42733700000,51725900000,36152000000,36152000000,28229400000,6955640000,7262810000,2144150000,7262810000,2144150000
2020-06-05 11:20:16.304060,ELET6,31.15,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,48872200000,85024200000,1568930000,5.09,6.12,0.69,45.29,6.73,0.7440000000000001,1.73,0.257,0.27,0.344,2.7,0.040999999999999995,0.76,0.045,0,0.135,9.33,1.74,11.71,0.73,0.11199999999999999,178688000000,15573900000,42733700000,51725900000,36152000000,36152000000,28229400000,6955640000,7262810000,2144150000,7262810000,2144150000
2020-06-05 11:20:16.304060,EMAE4,29.4,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,1086240000,746504000,36947000,11.73,2.51,1.1,26.8,30.35,0.19,2.47,0.08199999999999999,0.72,0.21100000000000002,2.28,0.024,11.92,0.033,0.027000000000000003,0.094,17.97,4.82,20.86,0.07,0.223,1500330000,412922000,601235000,73184000,339738000,339738000,439003000,115375000,35786000,23153000,35786000,23153000
2020-06-05 11:20:16.304060,EMBR3,8.93,2020-06-04 00:00:00,Material de Transporte,Material Aeronáutico,6612350000,5003940000,740465000,2.72,3.29,0.4,22.39,13.49,0.14800000000000002,0.62,0.046,0.12,0.226,0.61,0.009000000000000001,0.97,0.01,0,0.147,3.61,1.3,10.21,0.22,0.149,57435900000,5201990000,47172600000,3593570000,1608420000,1608420000,10649000000,1693230000,490344000,205752000,490344000,205752000
2020-06-05 11:20:16.304060,ENAT3,10.75,2020-06-04 00:00:00,"Petróleo, Gás e Biocombustíveis",Exploração e/ou Refino e Distribuição,2857430000,1231440000,265807000,11.84,0.91,0.92,11.75,8.91,0.314,2.39,0.268,0.59,0.20199999999999999,1.68,0.066,5.07,0.113,0.106,0.077,1.52,4.03,3.84,0.08,0.27,4822670000,1866900000,2263770000,240921000,1625980000,1625980000,1194660000,290279000,320693000,69962000,320693000,69962000
2020-06-05 11:20:16.304060,ENBR3,17.72,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,10753400000,16747300000,606850000,8.19,2.16,1.15,15.4,4.45,0.193,0.69,0.155,0.4,0.09300000000000001,6.71,0.08900000000000001,1.12,0.105,0.033,0.141,5.48,1.29,6.93,0.91,0.133,27194400000,2491720000,7085520000,8485630000,5993910000,5993910000,15542900000,3605290000,2415660000,578382000,2415660000,578382000
2020-06-05 11:20:16.304060,ENGI3,11.84,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,21484400000,36766500000,1814560000,23.48,0.5,3.43,3.45,9.11,0.162,1.08,0.11800000000000001,0.52,0.049,11.57,0.057,0.92,0.066,0.01,0.146,10.45,1.2,15.59,3.04,0.145,41501900000,3796650000,11202100000,19078700000,15282100000,15282100000,19921400000,4782310000,2359070000,598046000,2359070000,598046000
2020-06-05 11:20:16.304060,ENGI4,8.79,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,15950000000,31232100000,1814560000,17.43,0.5,2.54,3.45,6.76,0.162,0.8,0.11800000000000001,0.38,0.049,8.59,0.057,0.69,0.066,0.013999999999999999,0.146,8.88,1.2,13.24,3.04,0.145,41501900000,3796650000,11202100000,19078700000,15282100000,15282100000,19921400000,4782310000,2359070000,598046000,2359070000,598046000
2020-06-05 11:20:16.304060,ENGI11,47.03,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,17067800000,32349800000,1814560000,18.66,2.52,2.72,17.27,7.23,0.162,0.86,0.11800000000000001,0.41,0.049,9.19,0.057,0.73,0.066,0.013000000000000001,0.146,9.2,1.2,13.71,3.04,0.145,41501900000,3796650000,11202100000,19078700000,15282100000,15282100000,19921400000,4782310000,2359070000,598046000,2359070000,598046000
2020-06-05 11:20:16.304060,ENEV3,39.37,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,12420600000,16347200000,315483000,19.09,2.06,1.73,22.7,12.68,0.396,3.58,0.28300000000000003,0.9,0.187,10.04,0.071,2.92,0.083,0,0.091,10.95,2.01,16.68,0.77,0.217,13873400000,1610160000,2460320000,5536780000,3926620000,3926620000,3465100000,939110000,979790000,329908000,979790000,329908000
2020-06-05 11:20:16.304060,EGIE3,42.7,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,34840100000,45732900000,815928000,15.08,2.83,4.98,8.57,8.94,0.423,3.55,0.39799999999999996,1.16,0.23600000000000002,45.48,0.129,2.13,0.153,0.036000000000000004,0.33,9.6,1.13,11.73,2.11,0.12,30135600000,3870260000,6745670000,14763100000,10892800000,10892800000,9804480000,2795120000,3898280000,988818000,3898280000,988818000
2020-06-05 11:20:16.304060,EQTL3,20.6,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,20811900000,31791400000,1010290000,8.62,2.39,2.57,8.03,4.25,0.305,1.11,0.261,0.55,0.14400000000000002,3.95,0.131,1.27,0.165,0,0.298,5.75,1.86,6.49,2.07,0.259,37530100000,5828920000,11419000000,16808400000,10979500000,10979500000,18796300000,6185290000,4898650000,2368620000,4898650000,2368620000
2020-06-05 11:20:16.304060,ETER3,3.19,2020-06-04 00:00:00,Construção e Engenharia,Materiais de Construção,101359000,214220000,31774000,50.05,0.06,5.74,0.56,2.06,0.14300000000000002,0.21,0.10300000000000001,0.18,0.004,13.19,0.08900000000000001,0.31,0.10300000000000001,0,0.115,7.03,0.97,4.36,7,0.16,552460000,10866000,245358000,123727000,112861000,112861000,478627000,113636000,49158000,9302000,49158000,9302000
2020-06-05 11:20:16.304060,EUCA4,5.2,2020-06-04 00:00:00,Madeira e Papel,Madeira,481619000,896307000,92619000,7.33,0.71,0.36,14.32,3.17,0.281,0.32,0.1,0.21,0.043,5.56,0.066,1.68,0.07200000000000001,0,0.05,3.13,1.14,5.89,0.33,0.07,2299000000,18466000,685179000,433154000,414688000,414688000,1525780000,397493000,152085000,41229000,152085000,41229000
2020-06-05 11:20:16.304060,EVEN3,9.72,2020-06-04 00:00:00,Construção e Engenharia,Construção Civil,2109240000,2553130000,217000000,20,0.49,1.24,7.86,13.46,0.251,1.15,0.085,0.42,0.07200000000000001,0.91,0.031,2.72,0.039,0.015,0.062,15.4,2.48,16.29,0.85,0.035,5026070000,998514000,3865040000,1442400000,443891000,443891000,1836050000,406878000,156722000,44541000,156722000,44541000
2020-06-05 11:20:16.304060,BAUH4,89.89,2020-06-03 00:00:00,Alimentos,Carnes e Derivados,469406000,434045000,5222000,17.48,5.14,6.54,13.74,29.47,0.253,2.61,0.08800000000000001,3.88,0.149,22.3,0.132,26.85,0.266,0.01,0.374,21.25,1.46,27.25,0,0.125,121104000,35377000,66841000,16000,35361000,35361000,180154000,48604000,15928000,3650000,15928000,3650000
2020-06-05 11:20:16.304060,EZTC3,39.5,2020-06-04 00:00:00,Construção e Engenharia,Construção Civil,8966500000,7699900000,227000000,26.26,1.5,2.34,16.92,50.9,0.413,9.88,0.19399999999999998,2.06,0.38799999999999996,4.87,0.04,5.18,0.057999999999999996,0.006999999999999999,0.08900000000000001,41.09,6.18,43.71,0,0.027999999999999997,4354420000,1267150000,2197030000,557000,1266600000,1266600000,907534000,249514000,176163000,47665000,176163000,47665000
2020-06-05 11:20:16.304060,FHER3,2.93,2020-06-04 00:00:00,Químicos,Fertilizantes e Defensivos,157801000,300405000,53857000,0.24,12.13,5.03,0.58,1.1,0.066,0.13,0.122,0.1,0.5529999999999999,0.61,0.091,0.2,0.109,0,20.813000000000002,2.64,1.51,2.09,5.18,0.309,1579930000,20034000,762333000,162638000,142604000,142604000,1181340000,488585000,144022000,50535000,144022000,50535000
2020-06-05 11:20:16.304060,FESA4,19.82,2020-06-04 00:00:00,Siderurgia e Metalurgia,Siderurgia,1750500000,2060070000,88320000,10.03,1.98,1.04,19.06,18.28,0.18100000000000002,1.37,0.075,0.62,0.13699999999999998,5.84,0.034,4.57,0.038,0.055999999999999994,0.10400000000000001,7.29,1.64,21.52,0.32,0.068,2838600000,225040000,766199000,534611000,309571000,309571000,1276950000,346182000,95749000,40652000,95749000,40652000
2020-06-05 11:20:16.304060,FLRY3,25.2,2020-06-04 00:00:00,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos",7983060000,8803300000,316788000,28.67,0.88,4.92,5.12,15.29,0.292,2.74,0.179,1.55,0.095,11.66,0.102,3.78,0.12300000000000001,0.037000000000000005,0.172,10.4,1.94,16.86,0.95,0.107,5143740000,729398000,1411000000,1549640000,820241000,820241000,2918450000,713934000,522265000,107303000,522265000,107303000
2020-06-05 11:20:16.304060,FRAS3,5.11,2020-06-04 00:00:00,Material de Transporte,Material Rodoviário,1111760000,1355490000,217566000,25.89,0.2,1.36,3.75,9.28,0.262,0.8,0.087,0.67,0.025,2.59,0.07200000000000001,10.14,0.084,0.022000000000000002,0.053,6.98,2.46,11.32,0.47,0.145,1662550000,144029000,723852000,387753000,243724000,243724000,1384590000,341810000,119788000,26587000,119788000,26587000
2020-06-05 11:20:16.304060,GFSA3,5.14,2020-06-04 00:00:00,Construção e Engenharia,Construção Civil,616800000,963632000,120000000,86.27,0.06,0.7,7.35,10.65,0.35,1.64,0.154,0.25,0.019,0.85,0.023,5.03,0.027999999999999997,0,0.008,13.79,1.7,16.64,0.81,0.27699999999999997,2515890000,363337000,1755660000,710169000,346832000,346832000,376747000,71703000,57923000,1209000,57923000,1209000
2020-06-05 11:20:16.304060,GSHP3,42,2020-06-04 00:00:00,Exploração de Imóveis,Exploração de Imóveis,81008300,1415350000,1928770,0.26,164.51,0.26,158.83,3.34,0.679,0.69,0.207,0.05,2.708,0.53,0.013000000000000001,0.05,0.017,0,1.036,53.03,1.58,58.32,5.45,0.172,1798840000,335693000,420217000,1670040000,1334350000,1334350000,117173000,28345000,24268000,8021000,24268000,8021000
2020-06-05 11:20:16.304060,GEPA4,45.1,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,4258930000,4461690000,94433000,14.3,3.15,2.52,17.92,7.65,0.419,2.93,0.38299999999999995,0.94,0.205,17.77,0.12300000000000001,3.06,0.245,0.044000000000000004,0.17600000000000002,5.74,0.86,8.02,0.82,0.031,4513890000,1177350000,1430650000,1380110000,202765000,202765000,1453620000,449912000,556635000,255210000,556635000,255210000
2020-06-05 11:20:16.304060,GGBR3,12.89,2020-06-04 00:00:00,Siderurgia e Metalurgia,Siderurgia,22166400000,36217000000,1719660000,22.82,0.56,0.76,16.93,9.41,0.098,0.57,0.061,0.37,0.025,2.12,0.039,2.07,0.047,0.011000000000000001,0.033,8.08,2.03,15.37,0.69,0.003,60648500000,5978880000,20606000000,20029400000,14050600000,14050600000,38845900000,9227540000,2356210000,485084000,2356210000,485084000
2020-06-05 11:20:16.304060,GGBR4,15.36,2020-06-04 00:00:00,Siderurgia e Metalurgia,Siderurgia,26414000000,40464500000,1719660000,27.19,0.56,0.91,16.93,11.21,0.098,0.68,0.061,0.44,0.025,2.52,0.039,2.46,0.047,0.009000000000000001,0.033,9.03,2.03,17.17,0.69,0.003,60648500000,5978880000,20606000000,20029400000,14050600000,14050600000,38845900000,9227540000,2356210000,485084000,2356210000,485084000
2020-06-05 11:20:16.304060,GOAU3,6.46,2020-06-04 00:00:00,Siderurgia e Metalurgia,Siderurgia,7023590000,21074100000,1087240000,20.1,0.32,0.65,9.94,2.99,0.098,0.18,0.06,0.12,0.025,0.67,0.039,0.66,0.047,0.012,0.032,4.71,2.04,8.97,1.85,0.003,60697000000,5978960000,20651700000,20029400000,14050500000,14050500000,38845900000,9227540000,2349100000,482527000,2349100000,482527000
2020-06-05 11:20:16.304060,GOAU4,7.04,2020-06-04 00:00:00,Siderurgia e Metalurgia,Siderurgia,7654190000,21704700000,1087240000,21.91,0.32,0.71,9.94,3.26,0.098,0.2,0.06,0.13,0.025,0.73,0.039,0.72,0.047,0.011000000000000001,0.032,4.85,2.04,9.24,1.85,0.003,60697000000,5978960000,20651700000,20029400000,14050500000,14050500000,38845900000,9227540000,2349100000,482527000,2349100000,482527000
2020-06-05 11:20:16.304060,GOLL4,17.04,2020-06-04 00:00:00,Transporte,Transporte Aéreo,6061110000,11871800000,355699000,51.68,0.33,0.79,21.58,3.34,0.293,0.44,0.131,0.4,0.013000000000000001,1.12,0.11900000000000001,0.35,0.159,0,0.015,3.35,0.48,6.55,1.1,0.08800000000000001,15298400000,2599190000,4927380000,8409840000,5810650000,5810650000,13864700000,3803340000,1813310000,545589000,1813310000,545589000
2020-06-05 11:20:16.304060,GPIV33,3.87,2020-06-04 00:00:00,Holdings Diversificadas,Holdings Diversificadas,424716000,-395462000,109746000,1.79,2.16,0.33,11.69,0.81,1,1.42,1.765,0.15,2.151,0.53,0.18899999999999997,1.48,0.271,0,0.185,0.75,11.14,0.75,0,1.436,2787020000,820178000,882973000,0,820178000,820178000,298656000,1041280000,527204000,1059240000,527204000,1059240000
2020-06-05 11:20:16.304060,GPCP3,31.85,2020-06-04 00:00:00,Químicos,Petroquímicos,199636000,366779000,6268000,7.08,4.5,1.05,30.22,3.8,0.207,0.24,0.062,0.23,0.035,3.89,0.061,0.6,0.067,0,0.149,5.03,1.19,6.98,1.09,0.21600000000000003,864205000,39298000,316434000,206441000,167143000,167143000,848494000,230966000,52556000,25612000,52556000,25612000
2020-06-05 11:20:16.304060,CGRA3,24.75,2020-06-04 00:00:00,Comércio,"Tecidos, Vestuário e Calçados",497499000,426977000,20101000,3.84,6.44,0.85,29.15,11.69,0.534,1.04,0.08900000000000001,0.58,0.26899999999999996,2.6,0.049,5.41,0.059000000000000004,0.071,0.221,6.55,2.07,10.03,0,0.062,864568000,70522000,370490000,0,70522000,70522000,480470000,147345000,42565100,21233300,42565100,21233300
2020-06-05 11:20:16.304060,CGRA4,26.12,2020-06-04 00:00:00,Comércio,"Tecidos, Vestuário e Calçados",525038000,454516000,20101000,4.06,6.44,0.9,29.15,12.33,0.534,1.09,0.08900000000000001,0.61,0.26899999999999996,2.75,0.049,5.71,0.059000000000000004,0.067,0.221,6.97,2.07,10.68,0,0.062,864568000,70522000,370490000,0,70522000,70522000,480470000,147345000,42565100,21233300,42565100,21233300
2020-06-05 11:20:16.304060,GRND3,8.13,2020-06-04 00:00:00,"Tecidos, Vestuário e Calçados",Calçados,7334560000,6273170000,902160000,16.37,0.5,2.04,3.99,23.02,0.45799999999999996,3.63,0.158,1.74,0.222,3.47,0.076,3.63,0.114,0.033,0.124,15.75,5.14,19.69,0.09,0.006,4205690000,1387330000,2622590000,325941000,1061390000,1061390000,2019960000,372186000,318637000,40322000,318637000,40322000
2020-06-05 11:20:16.304060,GUAR3,16.09,2020-06-04 00:00:00,Comércio,"Tecidos, Vestuário e Calçados",8032130000,9614280000,499200000,15.57,1.03,1.55,10.39,14.93,0.63,1.03,0.069,0.67,0.066,2.86,0.045,96.99,0.053,0.034,0.099,9.16,1.69,17.87,0.56,0.09,11960200000,1342530000,6858810000,2924680000,1582150000,1582150000,7810200000,1624760000,538025000,31481000,538025000,31481000
2020-06-05 11:20:16.304060,HAGA3,3.22,2020-06-04 00:00:00,Construção e Engenharia,Materiais de Construção,38318000,41045900,11900000,14.18,0.23,0.5,6.47,20.18,0.231,1.68,0.083,0.69,0.11900000000000001,1.83,0.034,0.44,0.1,0,0.035,178.93,1.86,21.61,0.5,0.055999999999999994,55783300,35942200,45081000,38670000,2727880,2727880,22773600,4769320,1899040,1116680,1899040,1116680
2020-06-05 11:20:16.304060,HAGA4,1.82,2020-06-04 00:00:00,Construção e Engenharia,Materiais de Construção,21658000,24385900,11900000,8.02,0.23,0.28,6.47,11.4,0.231,0.95,0.083,0.39,0.11900000000000001,1.04,0.034,0.25,0.1,0,0.035,106.31,1.86,12.84,0.5,0.055999999999999994,55783300,35942200,45081000,38670000,2727880,2727880,22773600,4769320,1899040,1116680,1899040,1116680
2020-06-05 11:20:16.304060,HAPV3,58.66,2020-06-04 00:00:00,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos",43583600000,43766500000,742986000,53.87,1.09,5.87,9.99,40.47,0.38799999999999996,6.75,0.16699999999999998,3.41,0.126,52.95,0.084,16.65,0.1,0.005,0.109,31.17,1.43,40.64,0.28,0.361,12798000000,1888930000,2754240000,2071870000,182935000,182935000,6456170000,2078790000,1076810000,311241000,1076810000,311241000
2020-06-05 11:20:16.304060,HBOR3,2.26,2020-06-04 00:00:00,Construção e Engenharia,Construção Civil,1512520000,2433450000,669255000,14.52,0.16,1.21,1.87,31.82,0.11699999999999999,1.17,0.037000000000000005,0.33,0.081,0.68,0.01,3.25,0.012,0,0.083,63.3,2.75,51.19,1.2,0.037000000000000005,4627980000,580950000,3489630000,1501890000,920938000,920938000,1290900000,449890000,47538000,17420000,47538000,17420000
2020-06-05 11:20:16.304060,HOOT4,2.1,2020-06-04 00:00:00,Hoteis e Restaurantes,Hotelaria,38581200,37787200,18372000,0.28,7.44,0.11,19.75,0.38,0.657,0.42,1.12,0.08,1.5019999999999998,0.07,0.213,0.05,0.21899999999999997,0,0.377,0.42,0.04,0.37,0.01,0.142,477632000,2837000,22364000,2043000,794000,794000,90970000,25917000,101862000,100789000,101862000,100789000
2020-06-05 11:20:16.304060,HYPE3,34.62,2020-06-04 00:00:00,Comércio,Produtos Diversos,21888100000,21657500000,632238000,20.25,1.71,2.49,13.9,27.09,0.6559999999999999,5.87,0.217,1.81,0.29,6.96,0.067,15.59,0.084,0.032,0.12300000000000001,23.32,3,26.8,0.23,0.068,12103500000,2253590000,4719140000,2023030000,230567000,230567000,3726200000,815032000,808124000,183290000,808124000,183290000
2020-06-05 11:20:16.304060,IDNT3,2.9,2020-06-04 00:00:00,Programas e Serviços,Programas e Serviços,225136000,223690000,77633000,72.23,0.04,13.27,0.22,30.66,0,0,0,3.58,0,0,0.11699999999999999,0,0,0,0.184,30.48,0,30.46,0,0.977,62963000,1446000,3236000,0,1446000,1446000,0,0,7343000,1913000,7343000,1913000
2020-06-05 11:20:16.304060,IGBR3,3,2020-06-04 00:00:00,Utilidades Domésticas,Eletrodomésticos,37515000,977503000,12505000,0.58,5.16,0.04,72.27,3.45,0.7829999999999999,7.11,2.059,0.15,12.222000000000001,0.43,0.044000000000000004,0.03,0.047,0,0.071,108.23,0.03,89.97,1.04,0.099,248981000,98000,3046000,940086000,939988000,939988000,5278000,387000,10865000,4121000,10865000,4121000
2020-06-05 11:20:16.304060,IGTA3,36.84,2020-06-04 00:00:00,Exploração de Imóveis,Exploração de Imóveis,6506390000,8135270000,176612000,24.32,1.51,2.17,16.96,17.15,0.65,8.84,0.515,1.1,0.369,9.66,0.064,3.51,0.076,0.006,0.08900000000000001,15.85,2.86,21.44,0.84,0.033,5898310000,901852000,1034260000,2530740000,1628890000,1628890000,736161000,154884000,379459000,66752000,379459000,66752000
2020-06-05 11:20:16.304060,PARD3,21.76,2020-06-04 00:00:00,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos",2850100000,2964170000,130979000,19.66,1.11,4.02,5.41,13.66,0.293,2.15,0.157,1.72,0.109,18.01,0.126,6.62,0.149,0.015,0.205,9.87,1.45,14.2,0.33,0.113,1653670000,118713000,514004000,232784000,114071000,114071000,1326380000,308337000,208702000,27961000,208702000,27961000
2020-06-05 11:20:16.304060,MEAL3,4.01,2020-06-04 00:00:00,Hoteis e Restaurantes,Restaurante e Similares,785639000,1062330000,195920000,14.56,0.28,0.64,6.28,48.91,0.305,0.49,0.01,0.28,0.034,2.22,0.006,0.76,0.006999999999999999,0,0.044000000000000004,19.18,0.59,66.14,0.45,0.013000000000000001,2782370000,276557000,518725000,553252000,276695000,276695000,1607510000,366642000,16063000,38226000,16063000,38226000
2020-06-05 11:20:16.304060,ROMI3,12.4,2020-06-04 00:00:00,Máquinas e Equipamentos,Máqs. e Equips. Industriais,779439000,1064840000,62858000,9.37,1.32,0.98,12.64,15.96,0.28800000000000003,0.96,0.06,0.51,0.10300000000000001,2.16,0.032,5.92,0.038,0.09300000000000001,0.105,12.88,1.7,21.81,0.57,0.077,1541680000,168725000,877359000,454130000,285405000,285405000,810681000,165941000,48823000,4959000,48823000,4959000
2020-06-05 11:20:16.304060,INEP4,6.79,2020-06-04 00:00:00,Máquinas e Equipamentos,Máqs. e Equips. Industriais,54362700,693083000,8006280,0.13,53.59,0.03,212.82,0.19,0.311,2.05,11.072000000000001,0.04,13.995999999999999,0.03,0.205,0.02,0.222,0,0.252,2.51,0.14,2.36,0.38,0.515,1429640000,1135000,280702000,639855000,638720000,638720000,26505000,1202000,293465000,58858000,293465000,58858000
2020-06-05 11:20:16.304060,GNDI3,62.48,2020-06-04 00:00:00,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos",37718700000,37776900000,603693000,78.39,0.8,5.77,10.83,36.28,0.275,4.16,0.115,2.83,0.053,448.96,0.078,9.46,0.08800000000000001,0.003,0.07400000000000001,29.02,0.97,36.34,0.22,0.375,13344400000,1408540000,2816480000,1466690000,58155000,58155000,9071530000,2559450000,1039560000,339737000,1039560000,339737000
2020-06-05 11:20:16.304060,MYPK3,14.57,2020-06-04 00:00:00,Material de Transporte,Material Rodoviário,2239700000,5405820000,153720000,7.9,1.84,0.57,25.51,4.26,0.11,0.23,0.054000000000000006,0.19,0.038,2.69,0.045,0.74,0.057999999999999996,0.057999999999999996,0.07200000000000001,5.59,1.23,10.27,1.1,0.109,11717200000,1133920000,4526250000,4300040000,3166120000,3166120000,9772840000,2224560000,526150000,54100000,526150000,54100000
2020-06-05 11:20:16.304060,IRBR3,10.45,2020-06-04 00:00:00,Previdência e Seguros,Seguradoras,9781200000,-,936000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05 11:20:16.304060,JBSS3,21.47,2020-06-04 00:00:00,Alimentos,Carnes e Derivados,58586200000,115557000000,2728750000,61.19,0.35,1.95,11.03,4.28,0.154,0.27,0.063,0.38,0.003,2.35,0.08900000000000001,0.96,0.11800000000000001,0.025,0.032,5.72,1.74,8.43,2.51,0.059000000000000004,153311000000,18466200000,58757200000,75436600000,56970400000,56970400000,216635000000,56481400000,13704100000,2223690000,13704100000,2223690000
2020-06-05 11:20:16.304060,JPSA3,24.13,2020-06-04 00:00:00,Telefonia Fixa,Telefonia Fixa,2120760000,3805030000,87889000,20.05,1.2,1.38,17.48,5.97,0.65,2.88,0.48200000000000004,0.35,0.327,3.15,0.059000000000000004,1.1,0.07,0,0.069,7.78,2.7,10.71,1.71,0.034,6023650000,935724000,1068660000,2619990000,1684260000,1684260000,737246000,155156000,355329000,60528000,355329000,60528000
2020-06-05 11:20:16.304060,JHSF3,5.99,2020-06-04 00:00:00,Construção e Engenharia,Construção Civil,3841040000,4585210000,641242000,11.35,0.53,1.28,4.67,20.15,0.494,5.66,0.281,0.65,0.484,8.59,0.033,1.95,0.035,0.011000000000000001,0.113,21.13,2.09,24.05,0.39,0.068,5866200000,415368000,855598000,1159540000,744170000,744170000,678678000,166930000,190666000,42637000,190666000,42637000
2020-06-05 11:20:16.304060,JFEN3,4.23,2020-06-04 00:00:00,Construção e Engenharia,Construção Civil,445013000,1048010000,105204000,1.09,3.86,1.32,3.2,3.02,0.628,4.51,1.492,0.25,4.331,0.92,0.084,5.52,0.08800000000000001,0,1.209,7.18,1.52,7.11,1.84,0.418,1754150000,16806000,1412640000,619803000,602997000,602997000,98781000,8099000,147337000,52198000,147337000,52198000
2020-06-05 11:20:16.304060,JSLG3,22.53,2020-06-04 00:00:00,Transporte,Transporte Rodoviário,4663120000,13956400000,206974000,32.6,0.69,3.52,6.4,5.03,0.213,0.47,0.094,0.22,0.017,0.91,0.043,0.49,0.071,0.011000000000000001,0.10800000000000001,7.3,2.13,15.06,11.96,0.11900000000000001,21556900000,6545900000,9680830000,15839200000,9293280000,9293280000,9831320000,2356890000,926888000,33390000,926888000,33390000
2020-06-05 11:20:16.304060,KEPL3,29.96,2020-06-04 00:00:00,Máquinas e Equipamentos,Máqs. e Equips. Industriais,788308000,767901000,26312000,18.66,1.61,1.66,18.1,13.31,0.258,1.37,0.10300000000000001,1.19,0.07400000000000001,5.69,0.08900000000000001,7.49,0.10800000000000001,0.013000000000000001,0.08900000000000001,8.48,1.91,12.97,0.13,0.02,662345000,81275000,291428000,60868000,20407000,20407000,573416000,127482000,59209000,8411000,59209000,8411000
2020-06-05 11:20:16.304060,KLBN3,4.04,2020-06-04 00:00:00,Madeira e Papel,Papel e Celulose,21855600000,42236700000,5409800000,9.53,0.42,7.57,0.53,11.05,0.34299999999999997,2.11,0.191,0.65,0.215,2.42,0.057999999999999996,1.19,0.078,0.033,0.795,9.66,3.93,21.36,9.56,0.158,33839200000,7214980000,12108900000,27596100000,20381100000,20381100000,10373200000,2591390000,1977780000,598108000,1977780000,598108000
2020-06-05 11:20:16.304060,KLBN4,3.95,2020-06-04 00:00:00,Madeira e Papel,Papel e Celulose,21368700000,41749800000,5409800000,9.32,0.42,7.4,0.53,10.8,0.34299999999999997,2.06,0.191,0.63,0.215,2.37,0.057999999999999996,1.17,0.078,0.034,0.795,9.55,3.93,21.11,9.56,0.158,33839200000,7214980000,12108900000,27596100000,20381100000,20381100000,10373200000,2591390000,1977780000,598108000,1977780000,598108000
2020-06-05 11:20:16.304060,KLBN11,19.71,2020-06-04 00:00:00,Madeira e Papel,Papel e Celulose,21325400000,41706600000,5409800000,9.3,2.12,7.39,2.67,10.78,0.34299999999999997,2.06,0.191,0.63,0.215,2.36,0.057999999999999996,1.16,0.078,0.034,0.795,9.54,3.93,21.09,9.56,0.158,33839200000,7214980000,12108900000,27596100000,20381100000,20381100000,10373200000,2591390000,1977780000,598108000,1977780000,598108000
2020-06-05 11:20:16.304060,LLIS3,8.8,2020-06-04 00:00:00,Comércio,"Tecidos, Vestuário e Calçados",605889000,1609700000,68851000,3.14,2.8,0.27,33.15,3.07,0.475,0.64,0.207,0.14,0.20199999999999999,3.96,0.046,0.6,0.057,0,0.085,57.67,0.87,8.16,0.65,0.033,4284090000,478002000,996521000,1481820000,1003810000,1003810000,954083000,246614000,197246000,181900000,197246000,181900000
